username,tw_id,content,created_at,favorite_count,retweet_count,replies_count
cathyengelbert,1100517502214389761,"The #ChiefDataOfficer will play an increasingly crucial role in the smart cities of the future, driving data modern… https://t.co/VYxMA3mzRZ",2019-02-26 22:06:33,28,3,1.0
cathyengelbert,1100078894420389888,Weekend went fast and #Grateful for running in to Amy and these @DeloitteUS committed professionals on Friday eveni… https://t.co/GND2yXbO4S,2019-02-25 17:03:41,32,3,0.0
cathyengelbert,1099287397353824256,"#DYK that of the 100 top-grossing movies in 2018, 40 featured female leads and 28 featured people of color? This gr… https://t.co/icDVfM0ZdT",2019-02-23 12:38:33,18,3,0.0
cathyengelbert,1098072171203702784,👏👏👏 https://t.co/A9yON9UlKk,2019-02-20 04:09:41,53,11,0.0
cathyengelbert,1097911534217498626,"There are endless benefits to increasing gender diversity in the world. For one, the global economy would expand by… https://t.co/GSGEWRPY14",2019-02-19 17:31:22,22,17,0.0
cathyengelbert,1097601299779063814,Interesting read! https://t.co/Pf336iEHwB,2019-02-18 20:58:36,7,2,0.0
cathyengelbert,1095756750874124288,"#Socialentrepreneurship is not just a trend, it’s the #future. Great look at the social accomplishments of Schwab S… https://t.co/vhH4gp1HrW",2019-02-13 18:49:02,18,1,1.0
cathyengelbert,1095445230944428032,Correction...my teenage son corrected me and said football season has just begun...the new @TheAAF (The Alliance of… https://t.co/h0zOtY8wyc,2019-02-12 22:11:10,32,1,2.0
cathyengelbert,1095347401966174209,"Interesting article examining this year’s #SuperBowl commercials, with #robots acting key roles. According to… https://t.co/Dx04wLBaux",2019-02-12 15:42:25,5,1,0.0
cathyengelbert,1094712912621506560,"Now that #football season is officially over, I’m looking forward to #MarchMadness, and eventually, #golf weather! https://t.co/UnOY9kUOBI",2019-02-10 21:41:11,12,0,0.0
cathyengelbert,1094019469603717122,👏👏👏 https://t.co/g7QJxiO5Ru,2019-02-08 23:45:42,0,1,0.0
cathyengelbert,1093362197651173376,Energize. Empower. Enrich. Engage. Exercise. Love the “5 E’s” of Girls Golf! https://t.co/jCYQBytx1C,2019-02-07 04:13:56,33,8,0.0
cathyengelbert,1092526594512617474,The #futureofmobility is more than driverless cars. #Technology is redefining our #railways as well. Automation for… https://t.co/DGlAS1EoN9,2019-02-04 20:53:32,9,4,0.0
cathyengelbert,1091377625820528640,"Very saddened to hear of the passing of Pierre Nanterme, a dedicated leader at Accenture for over three decades. Ha… https://t.co/2UQhUe3k3x",2019-02-01 16:47:57,32,2,0.0
cathyengelbert,1090699571456561154,“AI and machine learning are not purely agnostic processes of objective data analysis.” Important point from… https://t.co/m1IsPpVoTV,2019-01-30 19:53:36,10,2,1.0
cathyengelbert,1090373145574416384,Kudos to @LehighWBB Play4Kay Free Throw Challenge on https://t.co/FNA7usNKXB! https://t.co/ygneVD4ix1 via @pledgeit   A great cause 🏀🏀🏀,2019-01-29 22:16:30,9,1,0.0
cathyengelbert,1090345699835895808,There is a heightened focus on “doing good” through #ESG investments. Companies that focus on #social and… https://t.co/ptfoxf8f7E,2019-01-29 20:27:27,7,1,0.0
cathyengelbert,1088922587940442119,"“Coach. Please. Thanks.” Three simple, yet powerful words Michael Jordan used to demonstrate his… https://t.co/zMwHaEHgrj",2019-01-25 22:12:30,38,12,0.0
cathyengelbert,1088921922400931841,“Yes you can!” Love this advice and story from @DrTerriCooper! https://t.co/8DLiw3xmvW,2019-01-25 22:09:52,11,2,0.0
cathyengelbert,1088571637379801088,"“Having people with different experiences in industries, different ethnicities, different life experiences are impo… https://t.co/7fPbSsj1wV",2019-01-24 22:57:57,27,2,0.0
cathyengelbert,1087889911703916545,"Two of my faves ⚾️⚾️! Mariano Rivera, Roy Halladay headline the 2019 Baseball Hall of Fame class  https://t.co/oepnxS1D2r",2019-01-23 01:49:01,2,0,0.0
cathyengelbert,1087886532445392901,"Great piece from @WSJ on Johnson &amp; Johnson’s innovative use of wearable technology to detect AFib early, improve di… https://t.co/4AOfkf2csI",2019-01-23 01:35:35,13,3,0.0
cathyengelbert,1086026816475807744,👏👏👏Sarah Thomas for shattering the ‘pigskin’ ceiling @NFL #playoff game! https://t.co/AjmBCMrSQL https://t.co/9R4tJnkjlO,2019-01-17 22:25:45,9,2,0.0
cathyengelbert,1085623168327405568,"“Flying Taxis, Build Them, But Will They Come?” Great #CES2019 panel topic! @DeloitteUS’ @robinlineberger led a dis… https://t.co/F37eXFVB5U",2019-01-16 19:41:47,10,1,0.0
cathyengelbert,1084775730670645249,"Read this over the weekend - interesting about Karen Sparck Jones, a true pioneer who laid the foundation for searc… https://t.co/DUCTYdJEaG",2019-01-14 11:34:23,15,4,0.0
cathyengelbert,1083491004156706819,"The IT labor market is tighter than ever before, and companies are battling over the top talent available. To get a… https://t.co/b2YzxslBbE",2019-01-10 22:29:20,5,1,0.0
cathyengelbert,1082747578809241601,Well deserved #GoArmy 🏈 https://t.co/PqJOeAqLeu,2019-01-08 21:15:13,6,0,0.0
cathyengelbert,1082469468113113089,"Thoughtful piece from @adamlashinsky on San Francisco's Tipping Point charity, which funds non-profit groups in the… https://t.co/Rxnvr0Ny1u",2019-01-08 02:50:07,12,4,0.0
cathyengelbert,1081328223093432320,Thanks for the shout out @LehighU!  Go Mountain Hawks! 🏀🥍 https://t.co/63ESpB6WwH,2019-01-04 23:15:13,10,0,0.0
cathyengelbert,1081326955679625217,@petegiorgio @DeloitteTMT Good luck!!!,2019-01-04 23:10:10,0,0,0.0
cathyengelbert,1081019160568754176,Well deserved! 🏈 https://t.co/pYqLvb3xRd,2019-01-04 02:47:06,4,0,0.0
cathyengelbert,1079471956515266561,Pretty cool!  First win back in 1982 as the coach of @LehighU and 900th win today against Lehigh!  Congrats… https://t.co/UPPM30eDKg,2018-12-30 20:19:04,37,4,0.0
cathyengelbert,1078708756416995328,"Investments in #infrastructure are tied to economic growth and productivity. Kathy Wylde of @Partnership4NYC, NY le… https://t.co/CsfWNesxZ9",2018-12-28 17:46:23,11,2,0.0
cathyengelbert,1078132330433269760,This article on a retiree who has clocked in more than 64K miles driving underserved students to college throughout… https://t.co/X3MM0H2iiI,2018-12-27 03:35:52,21,4,0.0
cathyengelbert,1078130564253786112,#honored https://t.co/HzKYDlmMWs,2018-12-27 03:28:51,316,61,10.0
cathyengelbert,1074863296753360897,#proud https://t.co/3ddjEQSuCR,2018-12-18 03:05:54,15,3,0.0
cathyengelbert,1073576769784086530,"Agree, @iamcal! While we may not be able to predict which #techskills will be needed several years from now, we mus… https://t.co/IaifpWQHPF",2018-12-14 13:53:42,9,2,1.0
cathyengelbert,1072987624590184449,"From #blockchain to #biotech, I’m inspired by the female leaders on this list! https://t.co/Nwxr1a5G71",2018-12-12 22:52:39,10,2,0.0
cathyengelbert,1072874190229962752,"With technology providing new possibilities across industries, great example of how #MorseCode is being used to mak… https://t.co/4Xv6HqV3dO",2018-12-12 15:21:54,5,2,0.0
cathyengelbert,1072596686101463040,Agree with @BethFordLOL when she says “The best tool for productivity is to have the best talent. You’re never real… https://t.co/CYI3EKmaP0,2018-12-11 20:59:12,20,7,0.0
cathyengelbert,1071482478441971712,This is cool!!  #GoArmy #BeatNavy https://t.co/nrgzyjTtW4,2018-12-08 19:11:44,9,1,1.0
susanwojcicki,1155420606608920581,Thanks @itsDanBull for the time and feedback.  We are working hard to communicate more openly and frequently with c… https://t.co/inYb86PTiO,2019-07-28 10:11:53,263,16,19.0
susanwojcicki,1155417605265604608,Congrats @AlfieDeyes on 10 years on YouTube!  🎉 So glad I could celebrate with you doing a video interview. Looking… https://t.co/xEIch83zAo,2019-07-28 09:59:58,215,9,10.0
susanwojcicki,1148754836151607296,"In my April letter to creators, we shared that @YouTube is focused on improving the manual claim experience for cre… https://t.co/Kuq4Xh9ilE",2019-07-10 00:44:30,2243,105,16.0
susanwojcicki,1146449196947595264,@derraleves I will make sure someone gets back to you and find out why you didn’t get a response earlier.,2019-07-03 16:02:43,10,0,0.0
susanwojcicki,1143323287545450496,"Very cool @hankgreen, looking forward to watching! https://t.co/lvuACd4U25",2019-06-25 01:01:28,219,13,18.0
susanwojcicki,1142289646723850241,@h3h3productions Yes it really is me.,2019-06-22 04:34:09,9405,96,0.0
susanwojcicki,1141454127005724674,Excited to partner with @UMG to remaster some of the most iconic music videos of all time on @YouTube! https://t.co/h4n1CcXKgY,2019-06-19 21:14:05,2484,128,20.0
susanwojcicki,1134269550768189440,Celebrating 20 years at Google!  Joined in May 1999 as employee 16. https://t.co/P36lFdhbGp,2019-05-31 01:25:09,20157,657,18.0
susanwojcicki,1130642251250454529,"Sharing a video that reflects my latest letter to creators (https://t.co/nJkvRRwarf) on @YouTube's 2019 priorities,… https://t.co/JrPUuoj7Zq",2019-05-21 01:11:33,995,102,0.0
susanwojcicki,1129438412358836225,Thank you for bringing so much joy to people around the world @RealGrumpyCat. We'll miss you! https://t.co/3MzzcsT3t0,2019-05-17 17:27:56,1178,117,15.0
susanwojcicki,1126892548839038976,Great to see the innovation @ #io19 and the many @YouTube creators covering it @MKBHD @qbking77 @michaeljosh… https://t.co/zyeO4O8wWp,2019-05-10 16:51:34,219,8,17.0
susanwojcicki,1125963413966868487,.@IISuperwomanII your dress was so beautiful and there was no way I was going to let a dirty puddle ruin it!! I was… https://t.co/9etghr8pnu,2019-05-08 03:19:31,2361,103,20.0
susanwojcicki,1125809026241970177,And look who was at the top of the red carpet at the #metgala ! @lizakoshy interviewing stars for @voguemagazine in… https://t.co/xYSFeah2D7,2019-05-07 17:06:03,2253,102,17.0
susanwojcicki,1125802423941918720,.@YouTube officially attends #MetGala for first time. Was great to see so many YouTube creators on the red carpet.… https://t.co/LVSmfTtEtk,2019-05-07 16:39:48,2829,144,16.0
susanwojcicki,1124086324607225856,Ready for a great #Brandcast 2019 @YTAdvertisers! https://t.co/3sgWmPBCBi,2019-05-02 23:00:38,267,12,21.0
susanwojcicki,1124021310466736129,"My #1 priority is responsibility, even if that comes at the expenses of growth. https://t.co/AnOVkBG0LJ",2019-05-02 18:42:18,213,37,15.0
susanwojcicki,1124004759155949572,Thank you @smartereveryday for the shoutout and thanks to all creators who asked insightful questions and helped… https://t.co/Gjfn5jMufV,2019-05-02 17:36:32,123,8,16.0
susanwojcicki,1123984222463590402,Loved spending time yesterday with @YouTube creators at the North America #CreatorSummit. Thanks for the great conv… https://t.co/mFnESzud7R,2019-05-02 16:14:55,6154,161,18.0
susanwojcicki,1123320903109152770,".@YouTube's past, present, and future success starts with creators. Just posted my quarterly letter with an update… https://t.co/pvDxSyDktO",2019-04-30 20:19:08,1702,209,21.0
susanwojcicki,1121935637433610240,Thinking of all those struggling to start or grow a family this National Infertility Awareness Week. Beautiful spot… https://t.co/ot1yMiZolD,2019-04-27 00:34:35,159,13,0.0
susanwojcicki,1121934034995568640,"Excited to be interviewing @EricSchmidt, @jjrosenberg, and @AEagleJR about their new book, 'Trillion Dollar Coach'… https://t.co/XoXnSZAcEj",2019-04-27 00:28:13,94,29,11.0
susanwojcicki,1121604727500730368,Don't miss the premiere of @taylorswift13 ME! featuring @brendonurie of @PanicAtTheDisco on @YouTube tonight! https://t.co/lNAo3q0Ub6,2019-04-26 02:39:40,84,5,14.0
susanwojcicki,1120841526437801984,"It was an honor to speak at #PBWC with @KatiMorton where we spoke about YouTube, being a creator, mental health and… https://t.co/D1YGuN71pM",2019-04-24 00:06:58,112,12,18.0
susanwojcicki,1120835835505434624,#KoreaGrandma started making YouTube videos at the age of 70 and has such an inspiring story. It was wonderful to g… https://t.co/giVTwl5peT,2019-04-23 23:44:21,80,13,19.0
susanwojcicki,1120013135736229888,Appreciate the time and more importantly the conversation @CollinsKey @devankey!  Great hearing all of your thought… https://t.co/hN7fY74CIp,2019-04-21 17:15:15,1438,72,19.0
susanwojcicki,1119060612410036224,The tea — actually the diet root beer—was great ☕️.  But the conversation and your insights were even better!!  We… https://t.co/RiDF1VVYsx,2019-04-19 02:10:15,27366,917,16.0
susanwojcicki,1119017905398484993,"Was *sister super* meeting you, @JamesCharles :) Enjoyed hearing your feedback and ideas for @YouTube over a pink d… https://t.co/gHZipsFqrf",2019-04-18 23:20:33,4687,155,17.0
susanwojcicki,1118225243003187200,"Really enjoyed meeting you @iamMostlySane, hope to see you again soon! https://t.co/rnNwDwaCsg",2019-04-16 18:50:48,137,7,17.0
susanwojcicki,1118170350531932160,"Last week in Mumbai, I sat down with @IamMostlySane to talk about YouTube's influence in India and our focus on res… https://t.co/BCwdj2Va2b",2019-04-16 15:12:40,1019,62,18.0
susanwojcicki,1116373599827451906,Yesterday went to my first cricket match ⁦@mipaltan⁩ vs ⁦⁦⁦@lionsdenkxip⁩ #MIvKXIP .  Great for a long time Googler… https://t.co/Vmbzs9oBn3,2019-04-11 16:13:02,1315,71,16.0
susanwojcicki,1116241407256268801,And also meeting with the talented kids and future stars @Dharaviproject! https://t.co/eZeRKZcZH6,2019-04-11 07:27:44,135,16,0.0
susanwojcicki,1116241381293473792,A highlight of being in Mumbai for #Brandcast2019 was meeting Naezy and friends and hearing how @ZoyaAkhtarOff hear… https://t.co/Df1x8VuZm7,2019-04-11 07:27:38,250,17,19.0
susanwojcicki,1116234998665940992,"Earlier this week, @YouTube highlighted the incredible opportunity and momentum in India at #Brandcast2019. Thank y… https://t.co/A3K7efFjgC",2019-04-11 07:02:16,128,10,0.0
susanwojcicki,1110877809147183104,So close on Article 13.  When MEPs corrected their votes it showed there would have been a majority for voting on a… https://t.co/RXanPArQOR,2019-03-27 12:14:43,955,117,15.0
susanwojcicki,1110826965731172352,Thank you to the tens of thousands of creators and EU citizens who spoke out about the unintended consequences of A… https://t.co/FSVZB3XMUy,2019-03-27 08:52:41,2056,397,23.0
susanwojcicki,1110614238970540032,"Today, the EU voted on #Article13 which may have unintended consequences for creators. We appreciate the creators w… https://t.co/OnwTrlztaP",2019-03-26 18:47:23,2803,471,14.0
susanwojcicki,1108806121924358144,Many creators spoke out about the impact of #Article13 on Europe’s creative economy (our take here:… https://t.co/dSt1ZwIkum,2019-03-21 19:02:34,484,86,17.0
susanwojcicki,1104103854365270016,"From wanting to find a community of female gamers to bravely revealing a struggle with fertility to the world, a fe… https://t.co/ephEJYJxQB",2019-03-08 19:37:26,240,20,17.0
susanwojcicki,1104099373405728768,This #IWD2019 @YouTube playlist shows some remarkable stories of courage and resilience. Truly inspiring on any day… https://t.co/wHHb4b0OdW,2019-03-08 19:19:38,522,63,21.0
susanwojcicki,1103720112064888832,"Last night hosted Ms Alice Marie Johnson at the @YouTube Pop Up space in DC to talk about criminal justice reform,… https://t.co/XMKCzhXwgn",2019-03-07 18:12:35,94,12,20.0
susanwojcicki,1103711069309149185,Just finished several days in Washington DC meeting with members of Congress to talk about YouTube. https://t.co/NAX1Wap5LX,2019-03-07 17:36:39,256,12,18.0
susanwojcicki,1102618240717533184,Important Article 13 update: The latest version of the copyright directive will still hurt creators more than it he… https://t.co/M6whpUBNP8,2019-03-04 17:14:08,2463,622,17.0
susanwojcicki,1102461217166123009,Thanks @WillieGeist for the chance to talk about @YouTube on #SundayToday! https://t.co/TdDiwQVDAD,2019-03-04 06:50:11,168,13,16.0
susanwojcicki,1101672617646252032,Thanks for a tough but important conversation around tech and responsibility today @karaswisher. #LWTSummit https://t.co/DJd9IF2Fh7,2019-03-02 02:36:34,151,12,19.0
susanwojcicki,1101672146621759488,Great to see so many familiar @YouTube @Google faces today at the #LWTSummit! https://t.co/JUdARgkVsH,2019-03-02 02:34:42,1024,67,16.0
susanwojcicki,1101535808866021376,Looking forward to speaking at the @lesbiantech event with @karaswisher! https://t.co/ibGZB9Ghle,2019-03-01 17:32:57,72,7,13.0
susanwojcicki,1101534287780671488,"Hey @shanedawson, how does next month sound?  ☕️ https://t.co/Fixq4NzjJf",2019-03-01 17:26:54,43768,1432,17.0
susanwojcicki,1101182716593135621,"Recently, there have been some deeply concerning incidents regarding child safety on YouTube. Nothing is more impor… https://t.co/6oDaFUOsUA",2019-02-28 18:09:53,435,144,18.0
susanwojcicki,1095819500216233984,Thank you to all the YouTube creators who spoke up on Article 13.  Your videos were viewed hundreds of millions of… https://t.co/4J2FwB0XqH,2019-02-13 22:58:22,1383,193,20.0
susanwojcicki,1095490115810381825,Thank you for speaking to our team and sharing your story with us @AliceMarieFree. Proud that @YouTube was a part o… https://t.co/i3fhXfZroO,2019-02-13 01:09:31,192,13,17.0
susanwojcicki,1095132223592787968,"Today, policy makers in Europe started meetings to decide on a final text of the #EUCopyrightDirective. We remain c… https://t.co/a2pK2Z4W0T",2019-02-12 01:27:23,153,34,20.0
susanwojcicki,1093542096282083328,A big thank you to all the creators who helped bring attention to Article 13. The debate remains ongoing and could… https://t.co/IrswPFtXZb,2019-02-07 16:08:47,1295,395,20.0
susanwojcicki,1092876110650519552,2018 was a year of growth… and growing up.  Reflecting on this past year and sharing our priorities for supporting… https://t.co/wKBC1pt03m,2019-02-05 20:02:24,1503,152,18.0
susanwojcicki,1088186256457064448,Excited to announce that YouTubeTV is going nationwide! https://t.co/cbzE10nYBM https://t.co/RlrFIpTmEV,2019-01-23 21:26:35,362,64,18.0
susanwojcicki,1087918969254604800,Great read about many of the creators who are shining a light on accessibility through their @YouTube videos: https://t.co/uiVAzTJSHp,2019-01-23 03:44:29,1229,136,19.0
susanwojcicki,1085275094438469632,Headed back to school yesterday to join @AROD at a class he's teaching at the @StanfordGSB. We spoke about the impo… https://t.co/5nd3FLdupL,2019-01-15 20:38:40,137,9,19.0
susanwojcicki,1085263590976761856,Congrats @maggierogers on being @youtube's first #ArtistOnTheRise in 2019! https://t.co/1CDFxNWur8,2019-01-15 19:52:57,103,11,15.0
susanwojcicki,1084933095512395781,You can now swipe left or right to navigate between @YouTube videos on mobile! The new feature is rolling out to iP… https://t.co/QOSXWLrGyR,2019-01-14 21:59:41,486,107,20.0
susanwojcicki,1073337999058862080,Thank you for visiting @YouTube HQ and spending time to talk with our teams about learning content on YouTube… https://t.co/h7bMZ8Nuly,2018-12-13 22:04:55,138,11,19.0
susanwojcicki,1073337861334695936,A reminder of all the good things the world searched for in 2018. #YearInSearch https://t.co/Xqd18fnuPS,2018-12-13 22:04:22,89,17,17.0
susanwojcicki,1070754369665150976,"#YouTubeRewind is live! Check out @YouTube's celebration of the trends, music, creators, and memes that shaped 2018: https://t.co/XPZ3tToaPp",2018-12-06 18:58:30,285,26,18.0
susanwojcicki,1070754109739790336,Learn more about how you can try the # HourofCode with @ codeorg this # CSEdWeek: https://t.co/yNE9I5eieE,2018-12-06 18:57:28,34,3,11.0
susanwojcicki,1070393739019874305,Mastanamma was a remarkable 107-year-old YouTuber who shared her favorite traditional Indian cooking recipes on… https://t.co/PqTmdo4L3A,2018-12-05 19:05:28,1693,412,20.0
susanwojcicki,1069742271778631681,"Congrats to @ArianaGrande on her record-breaking launch of 'thank u, next'. It was the biggest 24hr debut of any vi… https://t.co/xuTxu2bxIL",2018-12-03 23:56:47,562,53,17.0
susanwojcicki,1069018508174872576,President George H. W. Bush served his country with loyalty and devotion. His public service leaves behind a lastin… https://t.co/6gxihdRYMF,2018-12-02 00:00:48,90,9,18.0
susanwojcicki,1068386020415090688,Congrats @reedhastings on the John Wooden Global leadership award:  it was an honor to be back @uclaanderson and in… https://t.co/4oQNGENaHf,2018-11-30 06:07:31,75,10,16.0
susanwojcicki,1068287788464914434,"This week, @YouTube introduced the YouTube Premium student plan! Now students can access ad-free videos,… https://t.co/3H4hYGXvfe",2018-11-29 23:37:11,165,33,18.0
susanwojcicki,1068260648813965312,Double rainbow 🌈 today! https://t.co/NfumctyZMw,2018-11-29 21:49:20,268,17,14.0
susanwojcicki,1067483370051891200,"Nobel Peace Laureate Kailash Satyarthi has spent his life working tirelessly to end child slavery.  Today, we are p… https://t.co/654GbArZoG",2018-11-27 18:20:42,611,85,16.0
susanwojcicki,1063863341951533056,Thank you @Andreas_Schwab for the time and engaging discussion on #copyright.  We are looking forward to working to… https://t.co/IjY5mWPwgG,2018-11-17 18:36:01,115,19,18.0
susanwojcicki,1063071652387397632,.@OriginSeries is our newest original series! Watch the first episode here: https://t.co/GDHI417lWo #LeaveEarth https://t.co/7IoJs8KAnW,2018-11-15 14:10:07,86,12,15.0
susanwojcicki,1062803795283984384,Thank you @ManfredWeber for the time today. We look forward to working together on key issues including supporting… https://t.co/4H49JYtXXj,2018-11-14 20:25:45,77,14,12.0
susanwojcicki,1062735355454152705,Thank you @Ansip_EU for meeting in Strasbourg and look forward to finding a balanced solution together on article 1… https://t.co/XbCQ6d2Wcg,2018-11-14 15:53:48,221,29,13.0
susanwojcicki,1062734473110962178,@HelgaTruepel @YouTube Thank you @HelgaTruepel for the engaging conversation in Strasbourg and look forward to find… https://t.co/AeJvULq8rM,2018-11-14 15:50:17,15,1,0.0
susanwojcicki,1062403607549698048,"Thinking of all those in California affected by the devastating wildfires, and the first responders and firefighter… https://t.co/Bk3T3L2sqO",2018-11-13 17:55:33,60,10,8.0
susanwojcicki,1062401705889931264,Love the message that listening is honoring. https://t.co/smtgsIclh2,2018-11-13 17:47:59,31,7,5.0
susanwojcicki,1062074819703988230,Great to be in Warsaw and celebrate the 100th anniversary of the restoration of Polish independence with Prime Mini… https://t.co/zLCmN6A5sQ,2018-11-12 20:09:04,798,174,16.0
susanwojcicki,1061945416114147331,"Today I shared concerns in the @FT about the unintended consequences of Article 13, proposed copyright legislation… https://t.co/RXNbky33pe",2018-11-12 11:34:51,1687,500,22.0
susanwojcicki,1061744998679371776,Google is celebrating the 100th anniversary of the restoration of Polish independence with a very special Doodle!… https://t.co/muflnvTpm4,2018-11-11 22:18:28,620,138,16.0
susanwojcicki,1059881120508956672,Find your polling place and #GoVote: https://t.co/0rqNinF3Jn https://t.co/I684aHJZPn,2018-11-06 18:52:05,135,19,16.0
susanwojcicki,1059336300354912256,Glad #BreakthroughPrize could corrrect for being Burnell being overlooked by Nobel in 1974.  Burnell plans to give… https://t.co/GXu8evUlrT,2018-11-05 06:47:10,70,18,12.0
susanwojcicki,1059333280426688512,Celebrating science tonight at #BreakthroughPrize 2018. Incredible stories of commitment for key discoveries. Photo… https://t.co/qrBP7h2uO8,2018-11-05 06:35:10,57,9,4.0
susanwojcicki,1056992995734503424,Thank you for speaking up about Article 13 @IamLeroySanchez. #SaveYourInternet https://t.co/O2TPlmruW8,2018-10-29 19:35:42,135,29,19.0
susanwojcicki,1056278151997747200,"So saddened by this senseless loss of life. My heart is with #Pittsburgh’s #TreeofLife, Jewish-American community a… https://t.co/Qd6V1UcgtU",2018-10-27 20:15:10,191,13,15.0
susanwojcicki,1055485878540226560,Remembering when I was an intern @IndiaToday over 25 years ago!  @aroonpurie #ThrowbackThursday https://t.co/xjj3cDrx1c,2018-10-25 15:46:58,1115,171,18.0
susanwojcicki,1055484853737541634,Congratulations on crossing 10 Million Subscribers on your YouTube Channel @aajtak! Thank you for your partnership… https://t.co/C5sj0ix7x6,2018-10-25 15:42:53,239,34,14.0
susanwojcicki,1054871542851547136,"""I used to teach a classroom of kids, 30 kids at a time. Now I teach hundreds of thousands at a time."" Inspiring wo… https://t.co/tgPaApz7Vb",2018-10-23 23:05:49,232,46,0.0
susanwojcicki,1054864001274761216,Don't miss the second annual #YouTubeBlack FanFest tonight at 7:30pm EST! https://t.co/47Dmoci3tB https://t.co/LowVAwFrR7,2018-10-23 22:35:50,34,5,3.0
susanwojcicki,1054537148227964929,"Proud to share that earlier today, we announced that YouTube is investing $20M in YouTube Learning, a new initiativ… https://t.co/3zQkYXeT30",2018-10-23 00:57:03,1272,294,16.0
susanwojcicki,1054503524862578688,@MohamadBakka Appreciate your support!,2018-10-22 22:43:26,28,0,0.0
susanwojcicki,1054503186369662976,"Not yet. EU lawmakers are discussing it now, and it may be finalized by the end of 2018. We hope you'll make your v… https://t.co/tvas2T7NRv",2018-10-22 22:42:06,173,37,15.0
susanwojcicki,1054502515444604928,Thank you @CaseyNeistat for sharing my quarterly creator letter. https://t.co/0KMl5Yr5VO,2018-10-22 22:39:26,149,9,7.0
susanwojcicki,1054501846071500800,"Thank you for using your voice to speak up, @guglielmoscilla. #SaveYourInternet https://t.co/RvZFfM5xgg",2018-10-22 22:36:46,33,3,4.0
susanwojcicki,1054404602898989056,"We are thankful to everyone who makes our YouTube community such a meaningful place, and I feel privileged to be a… https://t.co/AF7dyZUqq3",2018-10-22 16:10:21,217,34,0.0
susanwojcicki,1054404602047549441,"Decisions on Article 13 could be finalized by the end of the year, so it’s important to speak up now.  Learn more a… https://t.co/H4QAlnP9S2",2018-10-22 16:10:21,396,179,0.0
susanwojcicki,1054404601028403201,"We realize the importance of all rights holders being fairly compensated, which is why YouTube built Content ID and… https://t.co/STgjxxQEfn",2018-10-22 16:10:21,174,32,0.0
susanwojcicki,1054404600176926720,"In my quarterly creator letter, I discuss Article 13, proposed legislation in the EU that could drastically change… https://t.co/MbAKonikkP",2018-10-22 16:10:21,238,62,0.0
susanwojcicki,1054404599149293568,Thank you to creators around the world who continue to make YouTube an incredible source of creativity and inspirat… https://t.co/MxRE440zHt,2018-10-22 16:10:20,1224,282,17.0
susanwojcicki,1053370019738832896,"Thank you for the video #KoreaGrandma, hoping we get to meet in-person! https://t.co/K4gz5dF3SR",2018-10-19 19:39:18,35,4,19.0
susanwojcicki,1053369567353815040,#AratheStarEngineer is a book written by a Googler who wanted to inspire her daughter to explore the magic of STEM.… https://t.co/TuHBZfw9fS,2018-10-19 19:37:30,65,16,6.0
susanwojcicki,1053365441928716289,"I recently spoke at the annual Women@YouTube Summit and talked with our teams about mentorship, career growth, and… https://t.co/aZWhldkrkx",2018-10-19 19:21:06,138,19,16.0
susanwojcicki,1052405559209512960,YouTube is back.  Sorry to everyone who was impacted. Thank you to the teams who resolved this. https://t.co/703DvCgzE5,2018-10-17 03:46:52,1937,197,17.0
susanwojcicki,1052001644278308864,Paul Allen left a lasting mark on our world with his dedication to technology and his generous philanthropic work.… https://t.co/yE8ZHp00gD,2018-10-16 01:01:51,151,12,20.0
susanwojcicki,1051997734947811328,"Really enjoyed my talk with @provenself at #WIRED25 about the past, present and future of YouTube. Good luck… https://t.co/jENOP5nn0R",2018-10-16 00:46:19,71,5,6.0
susanwojcicki,1051996144518094848,So impressed by the stories shared last week at @RoomtoRead's SF Benefit. Thanks  @IISuperwomanII and @annewoj23 fo… https://t.co/CleVn6qS7e,2018-10-16 00:40:00,208,17,10.0
susanwojcicki,1051970930019201029,Great feature on @DerekBlasberg and his efforts leading fashion and beauty at @YouTube! https://t.co/QkseX43Dby,2018-10-15 22:59:49,41,8,5.0
susanwojcicki,1051968426011316224,25 years ago when I took my first CS class I realized how creative coding can be!  So glad to see @codeorg focused… https://t.co/7hUcbKTIEQ,2018-10-15 22:49:52,91,18,7.0
susanwojcicki,1051966856058175488,Join this year's #HourofCode and see what you will create! @codeorg https://t.co/e3VoFpTSgs  https://t.co/0eAf0S7Ykk,2018-10-15 22:43:37,26,6,5.0
susanwojcicki,1049737670883196928,"Be sure to tune into the #AMAs, presented by @YouTubeMusic! https://t.co/cFerOFr6Z4",2018-10-09 19:05:38,43,6,11.0
susanwojcicki,1049736272162562049,7 European YouTube creators recorded sounds that express their culture and heritage to celebrate the European Year… https://t.co/V6RTUEd2uh,2018-10-09 19:00:05,30,9,9.0
susanwojcicki,1048027344248561665,Congrats @HankGreen on your new book reaching #1 on the NYT Best Seller list! https://t.co/AO4E3RpfWK,2018-10-05 01:49:24,139,10,14.0
susanwojcicki,1045724333069426688,"Check out the @ShawnMendes Artist Spotlight Story, directed by @CaseyNeistat: https://t.co/YSCWAaN4S1 https://t.co/apnAO23udZ",2018-09-28 17:18:04,314,39,18.0
susanwojcicki,1045723574424588288,Excited we will bringing more fashion and beauty creators to @YouTube! https://t.co/j2mGTJ3ug8,2018-09-28 17:15:03,52,4,15.0
